goos: linux
goarch: amd64
pkg: github.com/fredbi/core/json/benchmarks/lexers
cpu: AMD Ryzen 7 5800X 8-Core Processor             
BenchmarkLexers/ints/default-lexer/bytes-16         	    2101	    492656 ns/op	 532.12 MB/s	     328 B/op	       2 allocs/op
BenchmarkLexers/twitter_status/default-lexer/tokens-16                	    1680	    719319 ns/op	 877.93 MB/s	    1768 B/op	       8 allocs/op
BenchmarkLexers/twitter_status/default-lexer/tokens-16                	    1668	    745104 ns/op	 847.55 MB/s	    1768 B/op	       8 allocs/op
BenchmarkLexers/twitter_status/default-lexer/reset-16                 	    1086	    978119 ns/op	 645.64 MB/s	       1 B/op	       0 allocs/op
BenchmarkLexers/twitter_status/default-lexer/reset-16                 	    1239	    976147 ns/op	 646.95 MB/s	       1 B/op	       0 allocs/op
BenchmarkLexers/twitter_status/default-lexer/reset-16                 	    1158	   1005399 ns/op	 628.12 MB/s	       1 B/op	       0 allocs/op
BenchmarkLexers/twitter_status/default-lexer/reset-16                 	    1094	    969266 ns/op	 651.54 MB/s	       1 B/op	       0 allocs/op
BenchmarkLexers/twitter_status/default-lexer/reset-16                 	    1089	    970346 ns/op	 650.81 MB/s	       1 B/op	       0 allocs/op
BenchmarkLexers/twitter_status/default-lexer/reset-16                 	    1066	    984979 ns/op	 641.14 MB/s	       1 B/op	       0 allocs/op
BenchmarkLexers/twitter_status/default-lexer/reset-16                 	    1064	    994899 ns/op	 634.75 MB/s	       1 B/op	       0 allocs/op
BenchmarkLexers/twitter_status/default-lexer/reset-16                 	    1090	    999716 ns/op	 631.69 MB/s	       1 B/op	       0 allocs/op
BenchmarkLexers/twitter_status/default-lexer/reset-16                 	    1130	   1017740 ns/op	 620.51 MB/s	       1 B/op	       0 allocs/op
BenchmarkLexers/twitter_status/default-lexer/reset-16                 	    1083	    991344 ns/op	 637.03 MB/s	       1 B/op	       0 allocs/op
BenchmarkLexers/twitter_status/default-lexer/verbatim-reset-16        	     434	   2780800 ns/op	 227.10 MB/s	       3 B/op	       0 allocs/op
BenchmarkLexers/twitter_status/default-lexer/verbatim-reset-16        	     427	   2802131 ns/op	 225.37 MB/s	       3 B/op	       0 allocs/op
BenchmarkLexers/twitter_status/default-lexer/verbatim-reset-16        	     403	   2789291 ns/op	 226.41 MB/s	       3 B/op	       0 allocs/op
BenchmarkLexers/twitter_status/default-lexer/verbatim-reset-16        	     412	   2762999 ns/op	 228.56 MB/s	       3 B/op	       0 allocs/op
BenchmarkLexers/twitter_status/default-lexer/verbatim-reset-16        	     411	   2810260 ns/op	 224.72 MB/s	       3 B/op	       0 allocs/op
BenchmarkLexers/twitter_status/default-lexer/verbatim-reset-16        	     414	   2759713 ns/op	 228.83 MB/s	       3 B/op	       0 allocs/op
BenchmarkLexers/twitter_status/default-lexer/verbatim-reset-16        	     434	   2786051 ns/op	 226.67 MB/s	       3 B/op	       0 allocs/op
BenchmarkLexers/twitter_status/default-lexer/verbatim-reset-16        	     410	   2787724 ns/op	 226.53 MB/s	       3 B/op	       0 allocs/op
BenchmarkLexers/twitter_status/default-lexer/verbatim-reset-16        	     404	   2939590 ns/op	 214.83 MB/s	       3 B/op	       0 allocs/op
BenchmarkLexers/twitter_status/default-lexer/verbatim-reset-16        	     406	   2756474 ns/op	 229.10 MB/s	       3 B/op	       0 allocs/op
BenchmarkLexers/twitter_status/jsontext/bytes-16                      	    1072	   1025609 ns/op	 615.75 MB/s	    9584 B/op	      83 allocs/op
BenchmarkLexers/twitter_status/jsontext/bytes-16                      	    1178	   1067415 ns/op	 591.63 MB/s	    9584 B/op	      83 allocs/op
BenchmarkLexers/twitter_status/jsontext/bytes-16                      	    1166	   1058047 ns/op	 596.87 MB/s	    9584 B/op	      83 allocs/op
BenchmarkLexers/twitter_status/jsontext/bytes-16                      	    1154	   1014564 ns/op	 622.45 MB/s	    9584 B/op	      83 allocs/op
BenchmarkLexers/twitter_status/jsontext/bytes-16                      	    1072	   1005413 ns/op	 628.11 MB/s	    9584 B/op	      83 allocs/op
BenchmarkLexers/twitter_status/jsontext/bytes-16                      	    1074	    997300 ns/op	 633.22 MB/s	    9584 B/op	      83 allocs/op
BenchmarkLexers/twitter_status/jsontext/bytes-16                      	    1072	    997058 ns/op	 633.38 MB/s	    9584 B/op	      83 allocs/op
BenchmarkLexers/twitter_status/jsontext/bytes-16                      	    1239	   1006794 ns/op	 627.25 MB/s	    9584 B/op	      83 allocs/op
BenchmarkLexers/twitter_status/jsontext/bytes-16                      	    1009	    993032 ns/op	 635.95 MB/s	    9584 B/op	      83 allocs/op
BenchmarkLexers/twitter_status/jsontext/bytes-16                      	    1062	   1060972 ns/op	 595.22 MB/s	    9584 B/op	      83 allocs/op
PASS
ok  	github.com/fredbi/core/json/benchmarks/lexers	1335.256s
